Category,Parameter,F1,Precision,Recall,Measure
Process Graph Metrics,"(300.0, 700.0, 0.005)",0.4106280193236715,0.4594594594594595,0.37117903930131,2.5
Process Graph Metrics,"(300.0, 700.0, 0.05)",0.4423529411764705,0.4795918367346938,0.4104803493449782,2.5
Process Graph Metrics,"(300.0, 700.0, 0.1)",0.4766355140186916,0.5125628140703518,0.445414847161572,2.5
Process Graph Metrics,"(400.0, 400.0, 0.0001)",0.4230769230769231,0.5703703703703704,0.3362445414847161,2.5
Process Graph Metrics,"(400.0, 400.0, 0.005)",0.3948051948051947,0.4871794871794871,0.3318777292576419,2.5
Process Graph Metrics,"(400.0, 400.0, 0.05)",0.3970588235294117,0.4525139664804469,0.3537117903930131,2.5
Process Graph Metrics,"(400.0, 400.0, 0.1)",0.3990498812351544,0.4375,0.3668122270742358,2.5
Process Graph Metrics,"(400.0, 500.0, 0.0001)",0.4263157894736842,0.5364238410596026,0.3537117903930131,2.5
Process Graph Metrics,"(400.0, 500.0, 0.005)",0.381679389312977,0.4573170731707317,0.3275109170305676,2.5
Process Graph Metrics,"(400.0, 500.0, 0.05)",0.399002493765586,0.4651162790697674,0.3493449781659388,2.5
Process Graph Metrics,"(400.0, 500.0, 0.1)",0.3840399002493765,0.4476744186046512,0.3362445414847161,2.5
Process Graph Metrics,"(400.0, 600.0, 0.0001)",0.3444730077120823,0.41875,0.2925764192139738,2.5
Process Graph Metrics,"(400.0, 600.0, 0.005)",0.3932038834951456,0.4426229508196721,0.3537117903930131,2.5
Process Graph Metrics,"(400.0, 600.0, 0.05)",0.3671497584541063,0.4108108108108108,0.3318777292576419,2.5
Process Graph Metrics,"(400.0, 600.0, 0.1)",0.3857142857142857,0.4240837696335078,0.3537117903930131,2.5
Process Graph Metrics,"(400.0, 700.0, 0.0001)",0.228287841191067,0.264367816091954,0.2008733624454148,2.5
Process Graph Metrics,"(400.0, 700.0, 0.005)",0.2932692307692308,0.3262032085561497,0.2663755458515284,2.5
Process Graph Metrics,"(400.0, 700.0, 0.05)",0.3182897862232779,0.3489583333333333,0.2925764192139738,2.5
Process Graph Metrics,"(400.0, 700.0, 0.1)",0.3474178403755869,0.3756345177664975,0.3231441048034934,2.5
Zheng DBSCAN,"(300.0, 30.0)",0.1876332622601279,0.1833333333333333,0.1921397379912663,2.5
Zheng DBSCAN,"(300.0, 60.0)",0.1953488372093023,0.208955223880597,0.1834061135371179,2.5
Zheng DBSCAN,"(300.0, 90.0)",0.2033898305084746,0.2282608695652173,0.1834061135371179,2.5
Zheng DBSCAN,"(300.0, 120.0)",0.2024691358024691,0.2329545454545454,0.1790393013100436,2.5
Zheng DBSCAN,"(300.0, 150.0)",0.1954887218045112,0.2294117647058823,0.1703056768558952,2.5
Zheng DBSCAN,"(400.0, 40.0)",0.1896162528216704,0.1962616822429906,0.1834061135371179,2.5
Zheng DBSCAN,"(400.0, 80.0)",0.200956937799043,0.2222222222222222,0.1834061135371179,2.5
Zheng DBSCAN,"(400.0, 120.0)",0.2029702970297029,0.2342857142857143,0.1790393013100436,2.5
Zheng DBSCAN,"(400.0, 160.0)",0.2044887780548628,0.2383720930232558,0.1790393013100436,2.5
Zheng DBSCAN,"(400.0, 200.0)",0.200501253132832,0.2352941176470588,0.1746724890829694,2.5
Zheng DBSCAN,"(500.0, 50.0)",0.2307692307692307,0.3111111111111111,0.1834061135371179,2.5
Zheng DBSCAN,"(500.0, 100.0)",0.2448979591836735,0.3684210526315789,0.1834061135371179,2.5
Zheng DBSCAN,"(500.0, 150.0)",0.242603550295858,0.3761467889908257,0.1790393013100436,2.5
Zheng DBSCAN,"(500.0, 200.0)",0.2388059701492537,0.3773584905660377,0.1746724890829694,2.5
Zheng DBSCAN,"(500.0, 250.0)",0.2409638554216867,0.3883495145631068,0.1746724890829694,2.5
Zheng DBSCAN,"(600.0, 60.0)",0.2322946175637394,0.3306451612903225,0.1790393013100436,2.5
Zheng DBSCAN,"(600.0, 120.0)",0.242603550295858,0.3761467889908257,0.1790393013100436,2.5
Zheng DBSCAN,"(600.0, 180.0)",0.2395209580838323,0.3809523809523809,0.1746724890829694,2.5
Zheng DBSCAN,"(600.0, 240.0)",0.2416918429003021,0.392156862745098,0.1746724890829694,2.5
Zheng DBSCAN,"(600.0, 300.0)",0.2416918429003021,0.392156862745098,0.1746724890829694,2.5
Zheng DBSCAN,"(700.0, 70.0)",0.235632183908046,0.3445378151260504,0.1790393013100436,2.5
Zheng DBSCAN,"(700.0, 140.0)",0.244047619047619,0.3831775700934579,0.1790393013100436,2.5
Zheng DBSCAN,"(700.0, 210.0)",0.2349397590361445,0.3786407766990291,0.1703056768558952,2.5
Zheng DBSCAN,"(700.0, 280.0)",0.2349397590361445,0.3786407766990291,0.1703056768558952,2.5
Zheng DBSCAN,"(700.0, 350.0)",0.229607250755287,0.3725490196078431,0.1659388646288209,2.5
Zheng DBSCAN,"(800.0, 80.0)",0.2383720930232558,0.3565217391304348,0.1790393013100436,2.5
Zheng DBSCAN,"(800.0, 160.0)",0.2388059701492537,0.3773584905660377,0.1746724890829694,2.5
Zheng DBSCAN,"(800.0, 240.0)",0.2349397590361445,0.3786407766990291,0.1703056768558952,2.5
Zheng DBSCAN,"(800.0, 320.0)",0.229607250755287,0.3725490196078431,0.1659388646288209,2.5
Zheng DBSCAN,"(800.0, 400.0)",0.229607250755287,0.3725490196078431,0.1659388646288209,2.5
Bose J,"(100.0, 2.0)",0.8298368298368298,0.89,0.777292576419214,20.0
Bose J,"(200.0, 2.0)",0.8091603053435115,0.7186440677966102,0.925764192139738,20.0
Bose J,"(300.0, 2.0)",0.8723404255319149,0.8506224066390041,0.8951965065502183,20.0
Bose J,"(400.0, 2.0)",0.7414634146341463,0.8397790055248618,0.6637554585152838,20.0
Bose J,"(500.0, 2.0)",0.7704081632653061,0.9263803680981596,0.6593886462882096,20.0
Bose J,"(600.0, 2.0)",0.7584415584415585,0.935897435897436,0.6375545851528385,20.0
Bose WC,"(100.0, 2.0)",0.7405405405405405,0.9716312056737588,0.5982532751091703,20.0
Bose WC,"(200.0, 2.0)",0.8537170263788969,0.946808510638298,0.777292576419214,20.0
Bose WC,"(300.0, 2.0)",0.7571801566579636,0.9415584415584416,0.6331877729257642,20.0
Bose WC,"(400.0, 2.0)",0.7362637362637363,0.9925925925925926,0.5851528384279476,20.0
Bose WC,"(500.0, 2.0)",0.6801152737752161,1.0,0.5152838427947598,20.0
Bose WC,"(600.0, 2.0)",0.3223443223443223,1.0,0.1921397379912663,20.0
Earth Mover's Distance,"(100.0, 2.0)",0.783300198807157,0.718978102189781,0.8602620087336245,20.0
Earth Mover's Distance,"(200.0, 2.0)",0.8262548262548263,0.740484429065744,0.9344978165938864,20.0
Earth Mover's Distance,"(300.0, 2.0)",0.9197396963123644,0.913793103448276,0.925764192139738,20.0
Earth Mover's Distance,"(400.0, 2.0)",0.7989821882951654,0.9573170731707316,0.6855895196506551,20.0
Earth Mover's Distance,"(500.0, 2.0)",0.8,0.9871794871794872,0.6724890829694323,20.0
Earth Mover's Distance,"(600.0, 2.0)",0.8020833333333334,0.9935483870967742,0.6724890829694323,20.0
LCDD,"(100.0, 100.0, 5.0)",0.2226935312831389,0.1267350633675316,0.9170305676855895,20.0
LCDD,"(100.0, 100.0, 10.0)",0.2226935312831389,0.1267350633675316,0.9170305676855895,20.0
LCDD,"(100.0, 100.0, 20.0)",0.2226935312831389,0.1267350633675316,0.9170305676855895,20.0
LCDD,"(100.0, 100.0, 50.0)",0.2226935312831389,0.1267350633675316,0.9170305676855895,20.0
LCDD,"(100.0, 100.0, 100.0)",0.2226935312831389,0.1267350633675316,0.9170305676855895,20.0
LCDD,"(100.0, 100.0, 150.0)",0.2226935312831389,0.1267350633675316,0.9170305676855895,20.0
LCDD,"(100.0, 100.0, 200.0)",0.2226935312831389,0.1267350633675316,0.9170305676855895,20.0
LCDD,"(200.0, 200.0, 5.0)",0.3832116788321167,0.2422145328719723,0.9170305676855895,20.0
LCDD,"(200.0, 200.0, 10.0)",0.3832116788321167,0.2422145328719723,0.9170305676855895,20.0
LCDD,"(200.0, 200.0, 20.0)",0.3832116788321167,0.2422145328719723,0.9170305676855895,20.0
LCDD,"(200.0, 200.0, 50.0)",0.3832116788321167,0.2422145328719723,0.9170305676855895,20.0
LCDD,"(200.0, 200.0, 100.0)",0.3832116788321167,0.2422145328719723,0.9170305676855895,20.0
LCDD,"(200.0, 200.0, 150.0)",0.3832116788321167,0.2422145328719723,0.9170305676855895,20.0
LCDD,"(200.0, 200.0, 200.0)",0.3832116788321167,0.2422145328719723,0.9170305676855895,20.0
LCDD,"(300.0, 300.0, 5.0)",0.5035799522673031,0.3464696223316913,0.9213973799126638,20.0
LCDD,"(300.0, 300.0, 10.0)",0.5035799522673031,0.3464696223316913,0.9213973799126638,20.0
LCDD,"(300.0, 300.0, 20.0)",0.5035799522673031,0.3464696223316913,0.9213973799126638,20.0
LCDD,"(300.0, 300.0, 50.0)",0.5035799522673031,0.3464696223316913,0.9213973799126638,20.0
LCDD,"(300.0, 300.0, 100.0)",0.5035799522673031,0.3464696223316913,0.9213973799126638,20.0
LCDD,"(300.0, 300.0, 150.0)",0.5035799522673031,0.3464696223316913,0.9213973799126638,20.0
LCDD,"(300.0, 300.0, 200.0)",0.5035799522673031,0.3464696223316913,0.9213973799126638,20.0
LCDD,"(400.0, 400.0, 5.0)",0.5757162346521146,0.4186507936507936,0.9213973799126638,20.0
LCDD,"(400.0, 400.0, 10.0)",0.5757162346521146,0.4186507936507936,0.9213973799126638,20.0
LCDD,"(400.0, 400.0, 20.0)",0.5757162346521146,0.4186507936507936,0.9213973799126638,20.0
LCDD,"(400.0, 400.0, 50.0)",0.5757162346521146,0.4186507936507936,0.9213973799126638,20.0
LCDD,"(400.0, 400.0, 100.0)",0.5757162346521146,0.4186507936507936,0.9213973799126638,20.0
LCDD,"(400.0, 400.0, 150.0)",0.5757162346521146,0.4186507936507936,0.9213973799126638,20.0
LCDD,"(400.0, 400.0, 200.0)",0.5757162346521146,0.4186507936507936,0.9213973799126638,20.0
LCDD,"(600.0, 600.0, 5.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279,20.0
LCDD,"(600.0, 600.0, 10.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279,20.0
LCDD,"(600.0, 600.0, 20.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279,20.0
LCDD,"(600.0, 600.0, 50.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279,20.0
LCDD,"(600.0, 600.0, 100.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279,20.0
LCDD,"(600.0, 600.0, 150.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279,20.0
LCDD,"(600.0, 600.0, 200.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279,20.0
LCDD,"(800.0, 800.0, 5.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537,20.0
LCDD,"(800.0, 800.0, 10.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537,20.0
LCDD,"(800.0, 800.0, 20.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537,20.0
LCDD,"(800.0, 800.0, 50.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537,20.0
LCDD,"(800.0, 800.0, 100.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537,20.0
LCDD,"(800.0, 800.0, 150.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537,20.0
LCDD,"(800.0, 800.0, 200.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537,20.0
LCDD,"(1200.0, 1200.0, 5.0)",0.6204819277108434,1.0,0.4497816593886463,20.0
LCDD,"(1200.0, 1200.0, 10.0)",0.6204819277108434,1.0,0.4497816593886463,20.0
LCDD,"(1200.0, 1200.0, 20.0)",0.6204819277108434,1.0,0.4497816593886463,20.0
LCDD,"(1200.0, 1200.0, 50.0)",0.6204819277108434,1.0,0.4497816593886463,20.0
LCDD,"(1200.0, 1200.0, 100.0)",0.6204819277108434,1.0,0.4497816593886463,20.0
LCDD,"(1200.0, 1200.0, 150.0)",0.6204819277108434,1.0,0.4497816593886463,20.0
LCDD,"(1200.0, 1200.0, 200.0)",0.6204819277108434,1.0,0.4497816593886463,20.0
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 10.0)",0.7272727272727273,0.9850746268656716,0.5764192139737991,20.0
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 20.0)",0.7252747252747253,0.9777777777777776,0.5764192139737991,20.0
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470588,0.5851528384279476,20.0
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 10.0)",0.8031088082901555,0.9872611464968152,0.6768558951965066,20.0
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 20.0)",0.8010335917312662,0.981012658227848,0.6768558951965066,20.0
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293,20.0
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 10.0)",0.8123393316195373,0.9875,0.6899563318777293,20.0
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 20.0)",0.8102564102564103,0.9813664596273292,0.6899563318777293,20.0
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519,20.0
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 10.0)",0.830379746835443,0.9879518072289156,0.7161572052401747,20.0
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 20.0)",0.8253164556962025,0.9819277108433736,0.7117903930131004,20.0
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747,20.0
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 10.0)",0.7272727272727273,0.9850746268656716,0.5764192139737991,20.0
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 20.0)",0.7252747252747253,0.9777777777777776,0.5764192139737991,20.0
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470588,0.5851528384279476,20.0
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 10.0)",0.8031088082901555,0.9872611464968152,0.6768558951965066,20.0
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 20.0)",0.8010335917312662,0.981012658227848,0.6768558951965066,20.0
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293,20.0
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 10.0)",0.8123393316195373,0.9875,0.6899563318777293,20.0
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 20.0)",0.8102564102564103,0.9813664596273292,0.6899563318777293,20.0
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519,20.0
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 10.0)",0.830379746835443,0.9879518072289156,0.7161572052401747,20.0
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 20.0)",0.8253164556962025,0.9819277108433736,0.7117903930131004,20.0
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747,20.0
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 10.0)",0.7382920110192838,1.0,0.5851528384279476,20.0
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 20.0)",0.7362637362637363,0.9925925925925926,0.5851528384279476,20.0
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470588,0.5851528384279476,20.0
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 10.0)",0.8134715025906736,1.0,0.6855895196506551,20.0
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 20.0)",0.8113695090439277,0.9936708860759492,0.6855895196506551,20.0
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293,20.0
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 10.0)",0.8226221079691516,1.0,0.6986899563318777,20.0
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 20.0)",0.8205128205128205,0.9937888198757764,0.6986899563318777,20.0
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519,20.0
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 10.0)",0.840506329113924,1.0,0.7248908296943232,20.0
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 20.0)",0.8354430379746836,0.993975903614458,0.7205240174672489,20.0
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747,20.0
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 10.0)",0.7342465753424657,0.9852941176470588,0.5851528384279476,20.0
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 20.0)",0.7342465753424657,0.9852941176470588,0.5851528384279476,20.0
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470588,0.5851528384279476,20.0
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 10.0)",0.8092783505154639,0.9874213836477987,0.6855895196506551,20.0
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 20.0)",0.8092783505154639,0.9874213836477987,0.6855895196506551,20.0
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293,20.0
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 10.0)",0.8184143222506394,0.9876543209876544,0.6986899563318777,20.0
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 20.0)",0.8184143222506394,0.9876543209876544,0.6986899563318777,20.0
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519,20.0
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 10.0)",0.836272040302267,0.988095238095238,0.7248908296943232,20.0
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 20.0)",0.8333333333333333,0.9880239520958084,0.7205240174672489,20.0
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747,20.0
ProDrift,"(50.0, 2.0)",0.2585551330798479,1.0,0.148471615720524,20.0
ProDrift,"(100.0, 2.0)",0.4368600682593856,1.0,0.2794759825327511,20.0
ProDrift,"(150.0, 2.0)",0.4579124579124579,1.0,0.296943231441048,20.0
ProDrift,"(200.0, 2.0)",0.4733333333333333,1.0,0.3100436681222707,20.0
ProDrift,"(250.0, 2.0)",0.4834437086092715,1.0,0.3187772925764192,20.0
ProDrift,"(300.0, 2.0)",0.5225806451612903,1.0,0.3537117903930131,20.0
Process Graph Metrics,"(100.0, 400.0, 0.0001)",0.7242339832869081,1.0,0.5676855895196506,20.0
Process Graph Metrics,"(100.0, 400.0, 0.005)",0.7427055702917772,0.945945945945946,0.611353711790393,20.0
Process Graph Metrics,"(100.0, 400.0, 0.05)",0.7560975609756098,0.856353591160221,0.6768558951965066,20.0
Process Graph Metrics,"(100.0, 400.0, 0.1)",0.792626728110599,0.8390243902439024,0.7510917030567685,20.0
Process Graph Metrics,"(100.0, 500.0, 0.0001)",0.7613941018766756,0.9861111111111112,0.6200873362445415,20.0
Process Graph Metrics,"(100.0, 500.0, 0.005)",0.7772020725388601,0.9554140127388536,0.6550218340611353,20.0
Process Graph Metrics,"(100.0, 500.0, 0.05)",0.784313725490196,0.8938547486033519,0.6986899563318777,20.0
Process Graph Metrics,"(100.0, 500.0, 0.1)",0.7923627684964201,0.8736842105263158,0.7248908296943232,20.0
Process Graph Metrics,"(100.0, 600.0, 0.0001)",0.7401574803149606,0.9276315789473684,0.6157205240174672,20.0
Process Graph Metrics,"(100.0, 600.0, 0.005)",0.7676767676767676,0.9101796407185628,0.6637554585152838,20.0
Process Graph Metrics,"(100.0, 600.0, 0.05)",0.7912621359223301,0.8907103825136612,0.7117903930131004,20.0
Process Graph Metrics,"(100.0, 600.0, 0.1)",0.784688995215311,0.8677248677248677,0.7161572052401747,20.0
Process Graph Metrics,"(100.0, 700.0, 0.0001)",0.797979797979798,0.9461077844311376,0.6899563318777293,20.0
Process Graph Metrics,"(100.0, 700.0, 0.005)",0.8289156626506023,0.9247311827956988,0.7510917030567685,20.0
Process Graph Metrics,"(100.0, 700.0, 0.05)",0.8551401869158878,0.9195979899497488,0.7991266375545851,20.0
Process Graph Metrics,"(100.0, 700.0, 0.1)",0.8610478359908884,0.9,0.8253275109170306,20.0
Process Graph Metrics,"(200.0, 400.0, 0.0001)",0.7242339832869081,1.0,0.5676855895196506,20.0
Process Graph Metrics,"(200.0, 400.0, 0.005)",0.7433155080213903,0.9586206896551724,0.6069868995633187,20.0
Process Graph Metrics,"(200.0, 400.0, 0.05)",0.7753086419753087,0.8920454545454546,0.6855895196506551,20.0
Process Graph Metrics,"(200.0, 400.0, 0.1)",0.8047619047619048,0.8848167539267016,0.7379912663755459,20.0
Process Graph Metrics,"(200.0, 500.0, 0.0001)",0.7613941018766756,0.9861111111111112,0.6200873362445415,20.0
Process Graph Metrics,"(200.0, 500.0, 0.005)",0.7794871794871795,0.9440993788819876,0.6637554585152838,20.0
Process Graph Metrics,"(200.0, 500.0, 0.05)",0.7940446650124069,0.9195402298850576,0.6986899563318777,20.0
Process Graph Metrics,"(200.0, 500.0, 0.1)",0.8029197080291971,0.9065934065934066,0.7205240174672489,20.0
Process Graph Metrics,"(200.0, 600.0, 0.0001)",0.7480106100795756,0.9527027027027029,0.6157205240174672,20.0
Process Graph Metrics,"(200.0, 600.0, 0.005)",0.7657430730478589,0.9047619047619048,0.6637554585152838,20.0
Process Graph Metrics,"(200.0, 600.0, 0.05)",0.7941176470588235,0.905027932960894,0.7074235807860262,20.0
Process Graph Metrics,"(200.0, 600.0, 0.1)",0.7941176470588235,0.905027932960894,0.7074235807860262,20.0
Process Graph Metrics,"(200.0, 700.0, 0.0001)",0.8010204081632654,0.9631901840490796,0.6855895196506551,20.0
Process Graph Metrics,"(200.0, 700.0, 0.005)",0.8269230769230769,0.9197860962566844,0.7510917030567685,20.0
Process Graph Metrics,"(200.0, 700.0, 0.05)",0.8591549295774648,0.9289340101522844,0.7991266375545851,20.0
Process Graph Metrics,"(200.0, 700.0, 0.1)",0.8623853211009175,0.9082125603864736,0.8209606986899564,20.0
Process Graph Metrics,"(300.0, 400.0, 0.0001)",0.7242339832869081,1.0,0.5676855895196506,20.0
Process Graph Metrics,"(300.0, 400.0, 0.005)",0.7446808510638298,0.9523809523809524,0.611353711790393,20.0
Process Graph Metrics,"(300.0, 400.0, 0.05)",0.7635467980295567,0.8757062146892656,0.6768558951965066,20.0
Process Graph Metrics,"(300.0, 400.0, 0.1)",0.8037825059101654,0.8762886597938144,0.74235807860262,20.0
Process Graph Metrics,"(300.0, 500.0, 0.0001)",0.7613941018766756,0.9861111111111112,0.6200873362445415,20.0
Process Graph Metrics,"(300.0, 500.0, 0.005)",0.7792207792207791,0.9615384615384616,0.6550218340611353,20.0
Process Graph Metrics,"(300.0, 500.0, 0.05)",0.792079207920792,0.9142857142857144,0.6986899563318777,20.0
Process Graph Metrics,"(300.0, 500.0, 0.1)",0.812807881773399,0.9322033898305084,0.7205240174672489,20.0
Process Graph Metrics,"(300.0, 600.0, 0.0001)",0.7401574803149606,0.9276315789473684,0.6157205240174672,20.0
Process Graph Metrics,"(300.0, 600.0, 0.005)",0.769620253164557,0.9156626506024096,0.6637554585152838,20.0
Process Graph Metrics,"(300.0, 600.0, 0.05)",0.7970660146699265,0.9055555555555556,0.7117903930131004,20.0
Process Graph Metrics,"(300.0, 600.0, 0.1)",0.8029556650246306,0.9209039548022598,0.7117903930131004,20.0
Process Graph Metrics,"(300.0, 700.0, 0.0001)",0.797979797979798,0.9461077844311376,0.6899563318777293,20.0
Process Graph Metrics,"(300.0, 700.0, 0.005)",0.8309178743961353,0.9297297297297298,0.7510917030567685,20.0
Process Graph Metrics,"(300.0, 700.0, 0.05)",0.8611764705882352,0.9336734693877552,0.7991266375545851,20.0
Process Graph Metrics,"(300.0, 700.0, 0.1)",0.8785046728971962,0.9447236180904522,0.8209606986899564,20.0
Process Graph Metrics,"(400.0, 400.0, 0.0001)",0.7307692307692307,0.9851851851851852,0.5807860262008734,20.0
Process Graph Metrics,"(400.0, 400.0, 0.005)",0.7584415584415585,0.935897435897436,0.6375545851528385,20.0
Process Graph Metrics,"(400.0, 400.0, 0.05)",0.7990196078431372,0.9106145251396648,0.7117903930131004,20.0
Process Graph Metrics,"(400.0, 400.0, 0.1)",0.8456057007125891,0.9270833333333334,0.777292576419214,20.0
Process Graph Metrics,"(400.0, 500.0, 0.0001)",0.736842105263158,0.9271523178807948,0.611353711790393,20.0
Process Graph Metrics,"(400.0, 500.0, 0.005)",0.7633587786259541,0.9146341463414634,0.6550218340611353,20.0
Process Graph Metrics,"(400.0, 500.0, 0.05)",0.7830423940149627,0.9127906976744186,0.6855895196506551,20.0
Process Graph Metrics,"(400.0, 500.0, 0.1)",0.8329177057356608,0.9709302325581396,0.7292576419213974,20.0
Process Graph Metrics,"(400.0, 600.0, 0.0001)",0.7712082262210797,0.9375,0.6550218340611353,20.0
Process Graph Metrics,"(400.0, 600.0, 0.005)",0.8155339805825244,0.918032786885246,0.7336244541484717,20.0
Process Graph Metrics,"(400.0, 600.0, 0.05)",0.8405797101449276,0.9405405405405406,0.759825327510917,20.0
Process Graph Metrics,"(400.0, 600.0, 0.1)",0.8761904761904762,0.9633507853403142,0.8034934497816594,20.0
Process Graph Metrics,"(400.0, 700.0, 0.0001)",0.803970223325062,0.9310344827586208,0.7074235807860262,20.0
Process Graph Metrics,"(400.0, 700.0, 0.005)",0.8317307692307692,0.9251336898395722,0.7554585152838428,20.0
Process Graph Metrics,"(400.0, 700.0, 0.05)",0.8598574821852731,0.9427083333333334,0.7903930131004366,20.0
Process Graph Metrics,"(400.0, 700.0, 0.1)",0.8920187793427231,0.964467005076142,0.8296943231441049,20.0
Zheng DBSCAN,"(300.0, 30.0)",0.7121535181236673,0.6958333333333333,0.7292576419213974,20.0
Zheng DBSCAN,"(300.0, 60.0)",0.7767441860465116,0.8308457711442786,0.7292576419213974,20.0
Zheng DBSCAN,"(300.0, 90.0)",0.8087167070217918,0.907608695652174,0.7292576419213974,20.0
Zheng DBSCAN,"(300.0, 120.0)",0.8246913580246913,0.9488636363636364,0.7292576419213974,20.0
Zheng DBSCAN,"(300.0, 150.0)",0.8370927318295739,0.9823529411764704,0.7292576419213974,20.0
Zheng DBSCAN,"(400.0, 40.0)",0.7539503386004515,0.780373831775701,0.7292576419213974,20.0
Zheng DBSCAN,"(400.0, 80.0)",0.799043062200957,0.8835978835978836,0.7292576419213974,20.0
Zheng DBSCAN,"(400.0, 120.0)",0.8267326732673267,0.9542857142857144,0.7292576419213974,20.0
Zheng DBSCAN,"(400.0, 160.0)",0.8329177057356608,0.9709302325581396,0.7292576419213974,20.0
Zheng DBSCAN,"(400.0, 200.0)",0.8370927318295739,0.9823529411764704,0.7292576419213974,20.0
Zheng DBSCAN,"(500.0, 50.0)",0.5604395604395604,0.7555555555555555,0.445414847161572,20.0
Zheng DBSCAN,"(500.0, 100.0)",0.5947521865889213,0.8947368421052632,0.445414847161572,20.0
Zheng DBSCAN,"(500.0, 150.0)",0.6035502958579881,0.9357798165137616,0.445414847161572,20.0
Zheng DBSCAN,"(500.0, 200.0)",0.608955223880597,0.9622641509433962,0.445414847161572,20.0
Zheng DBSCAN,"(500.0, 250.0)",0.6144578313253012,0.9902912621359224,0.445414847161572,20.0
